poem_id,poet_name,poem,translation,notes,meaning,poet_name_e,title
381.0, ஓதலாந்தையார்,"பைங்காய் நெல்லி பலவுடன் மிசைந்து,
செங்கால் மராஅத்த வரி நிழல் இருந்தோர்
யார் கொல், அளியர் தாமே, வார் சிறைக்
குறுங்கால் மகன்றில் அன்ன,
உடன் புணர் கொள்கைக் காதலோரே?
"," Pālai Thinai – What those on the path said about the hero and the heroine
Who is this pitiable couple under
the red-trunked kadampam tree,
eating a few fresh nelli fruits in its
dappled shade,
who seem to be in love, like the
makandril birds with short legs
and long wings that are in union?
","  The hero and heroine have eloped.  They are in the wasteland.  Those who saw them uttered these words.  மகன்றில் புணர்ச்சி:  குறுந்தொகை 57 – நீர் உறை மகன்றில் புணர்ச்சி போல, பரிபாடல் 8-44 – அலர் ஞெமல் மகன்றில் நன்னர்ப் புணர்ச்சி, ஐங்குறுநூறு 381 – குறுங்கால் மகன்றில் அன்ன உடன் புணர் கொள்கை, அகநானூறு 220 – நோலா இரும்புள் போல நெஞ்சு அமர்ந்து காதல் மாறாக் காமர் புணர்ச்சியின்.  இலக்கணக் குறிப்பு:  கொல் – ஐயப்பொருட்டு வந்த இடைச்சொல், a particle implying doubt, தாமே – தாம், ஏ அசை நிலைகள், expletives, அன்ன – உவம உருபு, a comparison word, காதலோரே – ஏகாரம் அசை நிலை, an expletive.
","   பைங்காய் நெல்லி – fresh green nellikkaay, பலவுடன் – with a few, மிசைந்து – eating, செங்கால் – red-trunked, மராஅத்த – of a kadampam tree, கடம்ப மரம், kadampam oak tree, வரி நிழல் இருந்தோர் – those in it’s streaks of shade, யார் கொல் – who are they (கொல் – ஐயப்பொருட்டு வந்த இடைச்சொல், a particle implying doubt), அளியர் – they are pitiful, தாமே – தாம், ஏ – அசைநிலைகள், expletives,, வார் சிறை – long wings, குறுங்கால் மகன்றில் அன்ன – like the short-legged makandril (a water bird that mates for life), உடன் புணர் கொள்கை – principle of union, காதலோரே – the lovers
", Ōthalānthaiyār," பாலைத் திணை  – கண்டார் சொன்னது
"
382.0, ஓதலாந்தையார்,"புள் ஒலிக்கு அமர்த்த கண்ணள், வெள் வேல்
திருந்து கழல் காளையொடு அருஞ்சுரம் கழிவோள்,
எல் இடை அசைந்த கல்லென் சீறூர்ப்,
புனை இழை மகளிர்ப் பயந்த
மனை கெழு பெண்டிர்க்கு நோவுமார் பெரிதே.
"," Pālai Thinai – What the onlookers said
The young woman whose eyes
startle at the cries of birds,
passed through the harsh wasteland
and rested at midday in a noisy village,
with her young man with perfect
warrior anklets and a shining spear.
What great pain must the mothers who
stay at home, who have borne daughters
adorned with fine jewels, suffer!
","  The hero and heroine have eloped.  They are in the wasteland.  Those who saw them uttered these words.  இலக்கணக் குறிப்பு:  கல் – ஒலிக்குறிப்பு சொல், புனை இழை – வினைத்தொகை,  நோவுமார் – ஆர் அசை நிலை, an expletive, பெரிதே – ஏகாரம் அசை நிலை, an expletive.  அமர்த்த கண்ணள் (1) – பொ. வே. சோமசுந்தரனார் உரை, ஒளவை துரைசாமி உரை – அஞ்சி மருண்ட கண்களையுடையவள்.
","   புள் ஒலிக்கு அமர்த்த கண்ணள் – her eyes are afraid of bird sounds, வெள் வேல் – shining spear, திருந்து கழல் – perfect warrior anklets, காளையொடு – with the young man, அருஞ்சுரம் – difficult wasteland path, கழிவோள் – the young woman who goes, எல் இடை – at noon time, அசைந்த – rested, கல்லென் சீறூர் – loud small town, புனை இழை மகளிர் – women with fine jewels, பயந்த – who bore, மனை கெழு பெண்டிர்க்கு – to women who stay at home, to women at home (கெழு – பொ. வே. சோமசுந்தரனார் உரை – பொருந்திய, தி. சதாசிவ ஐயர் உரை – அசைநிலை), நோவுமார் பெரிதே – it causes great pain (தி. சதாசிவ ஐயர் உரை – மார் அசைநிலை, அ. தட்சிணாமூர்த்தி உரை –  ஆர் அசைநிலை)
", Ōthalānthaiyār," பாலைத் திணை  – கண்டோர் சொன்னது
"
383.0, ஓதலாந்தையார்,"கோள் சுரும்பு அரற்றும் நாள் சுரத்து அமன்ற
நெடுங்கால் மராஅத்துக் குறுஞ்சினை பற்றி,
வலஞ்சுரி வால் இணர் கொய்தற்கு நின்ற
மள்ளன் உள்ளம் மகிழ் கூர்ந்தன்றே,
பஞ்சாய்ப் பாவைக்கும் தனக்கும்
அம் சாய் கூந்தல் ஆய்வது கண்டே.
"," Pālai Thinai – What the onlookers said
Upon seeing the woman
with beautiful, soft hair,
portioning out flowers
for her sedge grass doll
and for herself, the warrior
felt great joy in his heart,
as he stopped and lowered
a short branch of a tall-trunked
kadampam tree, so that she
could pluck its white clusters
of right-whorled flowers
swarmed by bees drinking honey.
","  The hero and heroine have eloped.  They are in the wasteland.  Those who saw them uttered these words.  வலஞ்சுரி மராஅம் – அகநானூறு 83 – வலஞ்சுரி மராஅத்துச் சுரம் கமழ் புது வீ, ஐங்குறுநூறு 348 – வலஞ்சுரி மராஅம் வேய்ந்து நம் மணங்கமழ் தண் பொழில், ஐங்குறுநூறு 383 – நெடுங்கால் மராஅத்துக் குறுஞ்சினை பற்றி வலஞ்சுரி வால் இணர் கொய்தற்கு நின்ற, குறுந்தொகை 22 – சிலம்பணி கொண்ட வலஞ்சுரி மராஅத்து வேனில் அம் சினை கமழும்.  இலக்கணக் குறிப்பு:  கூர்ந்தன்றே – ஏகாரம் அசை நிலை, an expletive, அம் சாய் கூந்தல் – அன்மொழித்தொகை, கண்டே – ஏகாரம் அசை நிலை, an expletive.
","   கோள் சுரும்பு – bees that take honey, bees that drink honey, அரற்றும் – they hum, they buzz, நாள் சுரத்து this day in the wasteland, அமன்ற – dense, நெடுங்கால் – tall-trunked, மராஅத்து – of kadampam trees, Neolamarckia or Anthocephalus cadamba, Kadampa oak, குறுஞ்சினை – short branch, பற்றி – held, வலஞ்சுரி – right curled, right whorled, வால் இணர் – white clusters, கொய்தற்கு நின்ற – stopped to pluck, மள்ளன் உள்ளம் மகிழ் கூர்ந்தன்றே – the young warrior’s heart attained great happiness, பஞ்சாய்ப் பாவைக்கும் – for her reed doll, பைஞ்சாய், கோரைப்புல், Cyperus rotundus tuberosus, தனக்கும் – and for her, அம் சாய் கூந்தல் – the woman with beautiful delicate hair, ஆய்வது கண்டே – on seeing her share (the flowers)
", Ōthalānthaiyār," பாலைத் திணை  – கண்டோர் சொன்னது
"
384.0, ஓதலாந்தையார்,"சேண்புலம் முன்னிய அசைநடை அந்தணிர்!
நும் ஒன்று இரந்தனென், மொழிவல், எம் ஊர்
யாய் நயந்து எடுத்த ஆய் நலம் கவின
ஆரிடை இறந்தனள் என்மின்,
நேர் இறை முன்கை என் ஆயத்தோர்க்கே.
"," Pālai Thinai – what the heroine said to a Brahmin on the path
Oh Brahmin who walks slowly
going to distant lands!
Let me ask you for a favor.
When you reach our town,
please tell my friends
with delicate wrists that I have
crossed over harsh paths,
enhancing my beauty that
my mother so lovingly nurtured.
","  The heroine and hero have eloped.  They are in the wasteland when the heroine utters these words to a Brahmin man going toward her town.  இலக்கணக் குறிப்பு:  அந்தணிர் – விளி, an address, மொழிவல் – தன்மை ஒருமை வினைமுற்று, first person singular verb ending, என்மின் – மின் முன்னிலைப் பன்மை வினைமுற்று விகுதி, a verbal plural suffix of the second person, ஆயத்தோர்க்கே – ஏகாரம் அசை நிலை, an expletive.
","   சேண் புலம் முன்னிய – going to a distant land, அசை நடை அந்தணிர் – slowly walking anthanar, a Brahmin, நும் ஒன்று – to you one, இரந்தனென் – I have a request, மொழிவல் – listen to what I say, எம் ஊர் – my town, யாய் – my mother, நயந்து எடுத்த – took good care, ஆய் நலம் – analyzed beauty, chosen beauty, fine beauty, கவின – becoming more beautiful, ஆர் இடை – difficult path, இறந்தனள் – passed it, என்மின் – tell that, நேர் இறை முன் கை – delicate wrists, straight wrists, என் ஆயத்தோர்க்கே – to my friends
", Ōthalānthaiyār," பாலைத் திணை  – தலைவி அந்தணரிடம் சொன்னது
"
385.0, ஓதலாந்தையார்,"கடுங்கண் காளையொடு நெடுந்தேர் ஏறிக்
கோள் வல் வேங்கை மலை பிறக்கு ஒழிய,
வேறு பல் அருஞ்சுரம் இறந்தனள் அவளெனக்
கூறுமின், வாழியோ, ஆறு செல் மாக்கள்
நல் தோள் நயந்து பாராட்டி
எற் கெடுத்து இருந்த அறன் இல் யாய்க்கே.
"," Pālai Thinai – What the heroine said to those going toward her town
Oh those who travel on the path!
May you live long!
Please tell my unfair mother who
lovingly praised my fine arms but
ruined me by locking me up in the
house,
that I have mounted on a tall chariot
with my brave man, and passed
through many wastelands leaving
behind mountains with murderous
tigers.
","  The heroine and hero have eloped.  They are in the wasteland when the heroine utters these words to those going toward her town.  எற் கெடுத்து இருந்த அறன் இல் யாய்க்கே (6) – ஒளவை துரைசாமி உரை – இற்செறிந்து (இல்லத்தில் அடைத்து) வைத்த அறன் இயல்பில்லாத என் தாய்க்கு.  உ. வே. சாமிநாதையர் உரை – வரைவு (திருமணம்) மறுத்து என்னைக் கெடுத்த மறம் மிக்க தாய்க்கு, பொ. வே. சோமசுந்தரனார் உரை – தனது அறியாமையினாலே என்னை இழந்து அமைந்து மனைக்கண்ணிருந்த அற நெறி இஃதென அறிதல் இல்லாத மடவோளாகிய என் தாய்க்கு.  இலக்கணக் குறிப்பு:  காளை – உவமை ஆகுபெயர், கோள் – முதனிலைத் தொழிற்பெயர், கூறுமின் – மின் முன்னிலைப் பன்மை வினைமுற்று விகுதி, a verbal plural suffix of the second person, வாழியோ – வாழி முன்னிலை அசை, an expletive of the second person, ஓகாரம் அசை நிலை, an expletive, மாக்கள் – விளி, an address, அறன் – அறம் என்பதன் போலி, யாய்க்கே – ஏகாரம் அசை நிலை, an expletive.
","   கடுங்கண் காளையொடு – with the brave young man, with a fearless young, நெடுந்தேர் ஏறி – climbed on a tall chariot, கோள் வல் வேங்கை – tigers that are capable of killing, மலை பிறக்கு ஒழிய – leaving behind the mountains, வேறு பல் – many different, அருஞ்சுரம் – wasteland paths, இறந்தனள் அவளென – that she passed, கூறுமின் – please tell, வாழியோ – may you live long, ஆறு செல் மாக்கள் – oh people who go on the path, நல் தோள் – fine shoulders, fine arms, நயந்து – desired, பாராட்டி – praised, எற்கெடுத்து இருந்த – who has caused my ruin, அறன் இல் யாய்க்கே – to my unjust mother
", Ōthalānthaiyār," பாலைத் திணை  – தன் ஊரை நோக்கி செல்லுபவர்களிடம் தலைவி சொன்னது
"
386.0, ஓதலாந்தையார்,"புன்கண் யானையொடு புலி வழங்கு அத்தம்,
நயந்த காதலற் புணர்ந்து சென்றனளே,
நெடுஞ்சுவர் நல் இல் மருண்ட
இடும்பை உறவி, நின் கடுஞ்சூல் மகளே.
"," Pālai Thinai – What those who saw her daughter said to the heroine’s mother
Oh woman who is in this
lovely house with tall walls,
confused and in pain
since your daughter left!
Your first-born daughter
went through the difficult,
wasteland paths, where tigers
and distressed elephants roam,
to join her loving lover.
","  The heroine and hero have eloped.  The people from the heroine’s town who saw the couple on the path utter these words to the heroine’s mother who is at home.  இலக்கணக் குறிப்பு:  சென்றனளே – ஏகாரம் அசை நிலை, an expletive, மகளே – ஏகாரம் அசை நிலை, an expletive.
","   புன்கண் யானையொடு – with distressed elephants, புலி வழங்கு – tigers roaming, அத்தம் – tough path, நயந்த – desired, loved, காதலர் – lover, புணர்ந்து சென்றனளே – she joined with him and went, நெடுஞ்சுவர் – tall walls, நல் இல் – good house, மருண்ட – confused, இடும்பை உறுவி – oh woman who has attained sorrow, நின் – your, கடுஞ்சூல் மகளே – your first-born daughter
", Ōthalānthaiyār," பாலைத் திணை  – கண்டார் தலைவியின் தாயிடம் சொன்னது
"
387.0, ஓதலாந்தையார்,"‘அறம் புரி அருமறை நவின்ற நாவில்
திறம் புரி கொள்கை அந்தணிர்! தொழுவல்!’ என்று
ஒண்தொடி வினவும் பேதையம் பெண்டே,
‘கண்டனெம் அம்ம! சுரத்திடை, அவளை
இன்துணை இனிது பாராட்டக்
குன்று உயர் பிறங்கல் மலை இறந்தோளே’.
"," Pālai Thinai – What a Brahmin said to the foster mother
Oh ignorant woman who says,
of principles, whose tongue recites the
precious Vedas that preach virtue!
Have you seen my daughter wearing
bright bangles?”
Listen!  I have seen your daughter on the
wasteland path, crossing the mountain
with towering peaks,
with her sweet companion who praises her.
","  A Brahmin man who saw the heroine and hero in the wasteland, utters these words to the worried foster mother who goes looking for the couple.  இலக்கணக் குறிப்பு:  அந்தணிர் – விளி, an address, தொழுவல் – தன்மை ஒருமை வினைமுற்று, first person singular verb ending, ஒண்தொடி – அன்மொழித்தொகை, பேதையம் – அம் சாரியை, கண்டனெம் – தன்மைப் பன்மை வினைமுற்று – first person plural verb ending, அம்ம – கேட்பித்தல் பொருளில் வந்த இடைச்சொல், a particle which means ‘listen’, இறந்தோளே – ஏகாரம் அசை நிலை, an expletive.
","   அறம் புரி – desiring virtue, with virtue, அருமறை – precious Vedas, rare Vedas, நவின்ற நாவில் – uttering tongue, திறம் புரி கொள்கை – with good principles, அந்தணீர் – oh Brahmin, தொழுவல் என்று – I bow to you with respect, I say vanakkam to you, ஒண்தொடி – woman wearing bright bangles, வினவும் பேதையம் பெண்டே – oh innocent woman who is asking, கண்டனெம் – we saw, அம்ம – listen, சுரத்திடை – in the wasteland path, அவளை – your daughter, இன்துணை – sweet partner, இனிது பாராட்ட – praising her sweetly, குன்று உயர் பிறங்கல் மலை – mountain ranges with tall peaks, இறந்தோளே – she passed
", Ōthalānthaiyār," பாலைத் திணை  – அந்தணர் செவிலித்தாயிடம் சொன்னது
"
388.0, ஓதலாந்தையார்,"நெருப்பு அவிர் கனலி உருப்பு சினம் தணியக்,
கருங்கால் யாத்து வரி நிழல் இரீஇச்,
சிறு வரை இறப்பின் காண்குவை, செறி தொடிப்
பொன் ஏர் மேனி மடந்தையொடு,
வென் வேல் விடலை முன்னிய சுரனே.
"," Pālai Thinai – What those on the path said to the foster mother
If you pass that small mountain
you will see the young woman,
with stacked bangles and golden
beautiful body,
crossing the wasteland with her
young man with a victorious spear,
as they rest in the striped shade
of a big-trunked yā tree waiting
for the bright sun’s wrath, burning
hot like fire, to go down.
","  The foster mother goes looking for the eloped couple.  Those on the path utter these words to her.  இலக்கணக் குறிப்பு:  இரீஇ – சொல்லிசை அளபெடை, ஏர் – உவம உருபு, a comparison word, மடந்தையொடு – ஒடு உடனிகழ்ச்சி (ஒருங்கு நிகழ்தல்), happening simultaneously, சுரனே – சுரன் சுரம் என்றதன் போலி, ஏகாரம் அசைநிலை, an expletive.
","   நெருப்பு – flame, அவிர் கனலி – bright sun, உருப்பு சினம் தணிய – when the intesne heat goes down, கருங்கால் யாத்து வரி நிழல் – in the striped shade of a yā tree with sturdy/big/dark-colored trunk, Hardwickia binata, இரீஇ – staying, resting, சிறு வரை இறப்பின் – if you cross the small mountain, காண்குவை – you will see, செறி தொடி – close bangles, stacked bangles, பொன் ஏர் மேனி – gold like beautiful body, மடந்தையொடு – with the young woman, வென் வேல் விடலை – a young man with a victorious spear, முன்னிய சுரனே – the wasteland they crossed
", Ōthalānthaiyār," பாலைத் திணை  – கண்டார் செவிலித்தாயிடம் சொன்னது
"
389.0, ஓதலாந்தையார்,"செய்வினை பொலிந்த செறி கழல் நோன்தாள்
மை அணல் காளையொடு பைய இயலிப்,
பாவை அன்ன என் ஆய் தொடி மடந்தை
சென்றனள் என்றிர் ஐய,
ஒன்றினவோ, அவள் அம் சிலம்பு அடியே.
"," Pālai Thinai – What the foster mother said to those on the path
Sirs!  You said that she has
gone, my doll-like pretty
daughter wearing beautiful
bangles, walking slowly with
her dark-bearded young
man wearing, finely crafted,
bright, tight warrior anklets.
Do her feet with pretty
anklets touch the ground?
","  The foster mother goes to the wasteland looking for the eloped couple.  She utters these words to those on the path.  இலக்கணக் குறிப்பு:  செறி கழல் – வினைத்தொகை, காளையொடு – ஒடு உடனிகழ்ச்சி (ஒருங்கு நிகழ்தல்), happening simultaneously, காளை – உவமை ஆகுபெயர், அன்ன – உவம உருபு, a comparison word, ஒன்றினவோ – ஓகாரம் எதிர்மறை, அடியே – ஏகாரம் அசை நிலை, an expletive.
","   செய்வினை – finely crafted, பொலிந்த செறி கழல் – beautiful tight war anklets, bright tight war anklets, நோன்தாள் – strong legs, மை அணல் காளையொடு – young man with dark beard, பைய இயலி – walking slowly, பாவை அன்ன – like a doll, என் ஆய் தொடி மடந்தை – my young woman with beautiful bangles, சென்றனள் என்றிர் – went you say, ஐய – sirs, ஒன்றினவோ – did they touch the ground, அவள் அம் சிலம்பு அடியே – her feet with beautiful anklets
", Ōthalānthaiyār," பாலைத் திணை  – செவிலித்தாய் கண்டாரிடம் சொன்னது
"
390.0, ஓதலாந்தையார்,"நல்லோர் ஆங்கண் பரந்து கைதொழுது,
பல் ஊழ் மறுகி வினவுவோயே,
திண் தோள் வல் வில் காளையொடு
கண்டனெம் மன்ற, சுரத்து இடை யாமே.
"," Pālai Thinai – What those on the path said to the foster mother
You who goes everywhere, greeting
people holding your palms together,
confused, asking again and again!
Certainly, we have seen her on the
path with her young man with strong
shoulders, who carries a mighty bow.
மறுதரவுப் பத்து – Ten on their Return
Poems 391 – 400 are ‘மறுதரவுப் பத்து’ which means ‘Ten on Their Return’.   All these poems celebrate the return of the couple to the heroine’s mother’s home after eloping.
","  The foster mother goes to the wasteland looking for the eloped couple.  Those on the path utter these words to her.  இலக்கணக் குறிப்பு:  வினவுவோயே – ஓகாரம் அசை நிலை, an expletive, காளையொடு – காளை உவமை ஆகுபெயர், ஒடு உடனிகழ்ச்சி (ஒருங்கு நிகழ்தல்), happening simultaneously, கண்டனெம் – தன்மைப் பன்மை வினைமுற்று – first person plural verb ending, மன்ற – தேற்றப்பொருளில் வரும் இடைச்சொல், a particle which implies certainty, யாமே – ஏகாரம் அசை நிலை, an expletive.  மன்ற – மன்றவென் கிளவி தேற்றஞ் செய்யும் (தொல்காப்பியம், இடையியல் 17).
","   நல்லோர் ஆங்கண் பரந்து – seeing good people and going around, கைதொழுது – greeting holding hands together, பல் ஊழ் மறுகி வினவுவோயே – you who is confused and asks again and again, திண் தோள் – strong shoulders, வல் வில் – mighty bow, காளையொடு கண்டனெம் – we saw her with a young man, மன்ற – certainly, அசை, an expletive, சுரத்து இடை – on the wasteland path, யாமே – we
", Ōthalānthaiyār," பாலைத் திணை  – கண்டார் செவிலித்தாயிடம் சொன்னது
"
391.0, ஓதலாந்தையார்,"மறு இல் தூவிச் சிறு கருங்காக்கை!
அன்புடை மரபின், நின் கிளையோடு ஆரப்,
பச்சூன் பெய்த பைந்நிண வல்சி
பொலம் புனை கலத்தில் தருகுவென் மாதோ,
வெஞ்சின விறல் வேல் காளையொடு,
அம் சில் ஓதியை வரக் கரைந்தீமே.
"," Pālai Thinai – What the heroine’s mother said
Oh feathered small crow with no
blemish!
With my tradition of kindness,
I will feed you and your relatives
fresh fatty meat in golden bowls,
if you can caw and bring home my
daughter with lovely, delicate hair and her
young man who carries a victorious spear.
","  The hero and heroine have eloped.  The heroine’s mother utters these words to a crow.  குறுந்தொகை 210 – திண் தேர் கானத்து அண்டர் பல் ஆ பயந்த நெய்யின் தொண்டி முழுதுடன் விளைந்த வெண்ணெல் வெஞ்சோறு ஏழு கலத்து ஏந்தினும் சிறிது என் தோழி பெருந்தோள் நெகிழ்த்த செல்லற்கு விருந்து வரக் கரைந்த காக்கையது பலியே.  இலக்கணக் குறிப்பு:  மாதோ – மாது, ஓ அசை நிலைகள், expletives, காளையொடு –  காளை உவமை ஆகுபெயர், ஒடு உடனிகழ்ச்சி (ஒருங்கு நிகழ்தல்), happening simultaneously, அம் சில் ஓதி – அன்மொழித்தொகை, கரைந்தீமே – முன்னிலை எதிர்மறை முற்றுவினைத் திரிசொல், ஏகாரம் அசை நிலை, an expletive.
","  மறு இல் – no blemish, தூவி – feathers, சிறு கருங்காக்கை – small black crow, அன்புடை மரபின் – with a tradition of kindness, நின் கிளையோடு – with your relatives, ஆர – to eat, பச்சூன் – fresh flesh (பச்சூன் = பசுமை + ஊன்), பெய்த – poured with, பைந்நிண – fresh fat, வல்சி – food, பொலம் புனை கலத்தில் – bowl made in gold, தருகுவென் – I will give you, மாதோ – மாது, ஓ – அசை நிலைகள், expletives, வெஞ்சின – enraged, விறல் வேல் காளையொடு – with the young man with a victorious spear, அம் சில் ஓதியை –  the young woman with beautiful delicate hair, வரக் கரைந்தீமே – please caw for them to come
", Ōthalānthaiyār," பாலைத் திணை – தலைவியின் தாய் சொன்னது
"
392.0, ஓதலாந்தையார்,"வேய் வனப்பு இழந்த தோளும், வெயில் தெற
ஆய் கவின் தொலைந்த நுதலும் நோக்கிப்
பரியல், வாழி தோழி, பரியின்
எல்லை இல் இடும்பை தரூஉம்
நல் வரை நாடனொடு வந்தமாறே.
"," Pālai Thinai – What the heroine said to her friend
May you live long oh friend!
Do not feel sad for me since
my bamboo-like arms have lost
their elegance, my forehead is
ruined, and my fine beauty
has been destroyed.
If you feel sad, it will give me
endless sorrow.  I have come
back with the lord of the
mountains.
","  The eloped couple return to the heroine’s home.  They are welcomed by her family.  The heroine appears tired due to her trip through the wasteland.  Her concerned friend is sad to see the heroine tired.  The heroine responds to her with these words.  இலக்கணக் குறிப்பு:  பரியல் – அல்லீற்று எதிர்மறை வியங்கோள் வினைமுற்று, தரூஉம் – இன்னிசை அளபெடை, நாடனொடு – ஒடு உடனிகழ்ச்சி (ஒருங்கு நிகழ்தல்), happening simultaneously, வந்தமாறே – ஏகாரம் அசை நிலை, an expletive, மாறு ஏதுப்பொருள் (காரணப் பொருள்) தரும் இடைச்சொல்.
","   வேய் வனப்பு – bamboo-like beauty, இழந்த தோளும் -the arms/shoulders that have lost, வெயில் தெற – in the sun’s heat, ஆய் கவின் – very beautiful, தொலைந்த நுதலும் – and the faded forehead, நோக்கி – looking at it, பரியல் – don’t feel said, வாழி – அசைநிலை, may you live long, தோழி – oh friend, பரியின் – if you feel sad, எல்லை இல் இடும்பை – limitless sorrow, தரூஉம் – it will bring, நல் வரை நாடனொடு – man from the country with fine mountains, வந்தமாறே – since I have come
", Ōthalānthaiyār," பாலைத் திணை – தலைவி தோழியிடம் சொன்னது
"
393.0, ஓதலாந்தையார்,"துறந்ததன் கொண்டு துயர் அடச் சாஅய்
அறம் புலந்து பழிக்கும் அண்கணாட்டி,
எவ்வ நெஞ்சிற்கு ஏமமாக
வந்தனளோ நின் மகளே,
வெந்திறல் வெள்வேல் விடலை முந்துறவே.
"," Pālai Thinai – What strangers told the heroine’s mother
Oh neighbor!  You have become
thin and you suffer from grief
since your daughter left you.
You cast blame on virtue.
She has returned as a cure to your
hurting heart, with her strong young
man carrying a shining spear.
","  The eloped couple has returned home.  The neighbors come and comfort the heroine’s mother who was very sad when her daughter was away.  அண்கணாட்டி (2) – பொ. வே. சோமசுந்தரனார் உரை – அயலிடத்தே இருப்பவள், அயலில்லாட்டி.  இலக்கணக் குறிப்பு:  சாஅய் – இசை நிறை அளபெடை, வந்தனளோ – ஓகாரம் அசை நிலை, an expletive, மகளே – ஏகாரம் அசை நிலை, an expletive, முந்துறவே – ஏகாரம் அசை நிலை, an expletive.
","   துறந்ததன் கொண்டு துயர் – in sorrow because of her abandonment, அடச் சாஅய் – became thin with sorrow, அறம் புலந்து பழிக்கும் – hating and blaming virtue, அண்கணாட்டி – oh woman who is nearby, a neighbor, எவ்வ நெஞ்சிற்கு – for the hurting heart, ஏமமாக – as protection, வந்தனளோ – she has come, நின் மகளே – your daughter, வெந்திறல் – very brave, great ability, வெள் வேல் – bright-speared, விடலை – the young man, முந்துறவே – leading
", Ōthalānthaiyār," பாலைத் திணை – அயலோர் தலைவியின் தாயிடம் சொன்னது
"
394.0, ஓதலாந்தையார்,"மாண்பு இல் கொள்கையொடு, மயங்கு துயர் செய்த
அன்பு இல் அறனும் அருளிற்று மன்ற,
வெஞ்சுரம் இறந்த அம் சில் ஓதிப்
பெரு மட மான்பிணை அலைத்த
சிறு நுதல் குறுமகள் காட்டிய, வம்மே.
"," Pālai Thinai – What the heroine’s mother said to their relatives
Virtue with no esteem had
caused me great agony without
any kindness.
Now it has showered me with
grace.  Come on in.  Let me show
you my daughter with a fine brow
and beautiful, delicate hair,
who crossed the harsh wasteland,
her fine beauty causing agony
to a doe with delicate looks.
","  The eloped couple have returned to the heroine’s home.  The heroine’s mother is very happy to see her daughter.  She utters these words to her relatives who have come to visit her daughter and her husband.   இலக்கணக் குறிப்பு:  அறன் – அறம் என்பதன் போலி, மன்ற – தேற்றப்பொருளில் வரும் இடைச்சொல், a particle which implies certainty, அம் சில் ஓதி – அன்மொழித்தொகை, மான்பிணை – உவமை ஆகுபெயர், வம்மே – வம் முன்னிலைப் பன்மை வினைமுற்று, மே முன்னிலையசை, an expletive of the second person.  மன்ற – மன்றவென் கிளவி தேற்றஞ் செய்யும் (தொல்காப்பியம், இடையியல் 17).
","   மாண்பு இல் கொள்கையொடு – with esteemless principle, மயங்கு துயர் செய்த – caused confusing agony, அன்பு இல் – without kindness, அறனும் – virtue, justice, அருளிற்று – it has showered grace, மன்ற – certainly, வெஞ்சுரம் இறந்த – passed through the harsh wasteland, passed through the hot wasteland, அம் சில் ஓதி – the woman with beautiful delicate hair, பெரு மட மான் – huge naïve deer, பிணை அலைத்த – one who causes agony to a female deer, சிறு நுதல் குறுமகள் – young woman with a small forehead, காட்டிய – for me to show, வம்மே – come
", Ōthalānthaiyār," பாலைத் திணை  – தலைவியின் தாய் சுற்றத்தார்க்கு சொன்னது
"
395.0, ஓதலாந்தையார்,"முளி வயிர்ப் பிறந்த வளி வளர் கூர் எரிச்
சுடர்விடு நெடுங்கொடி விடர் குகை முழங்கும்,
இன்னா அருஞ்சுரம் தீர்ந்தனம், மென்மெல
ஏகுமதி, வாழியோ குறுமகள், போது கலந்து
கறங்கு இசை அருவி வீழும்
பிறங்கு இருஞ் சோலை நம் மலை கெழு நாட்டே.
"," Pālai Thinai – What the hero said to the heroine as they approach home
Oh young woman!  May you live long!
We have crossed the harsh wasteland
where dry bamboos create fires, that grow
bright and high fanned by winds and
roar in the mountain crevices and caves.
Walk slowly through our mountainous
country with flourishing huge groves,
where waterfalls cascade down,
mixed with flowers, making loud sounds.
","  The eloped couple return to the heroine’s home.  The hero utters these words as they approach her home.  அகநானூறு 143 – கூர் எரிச் சுடர் நிமிர் நெடுங்கொடி விடர் முகை முழங்கும்.  இலக்கணக் குறிப்பு:  ஏகுமதி – மதி முன்னிலை அசை, an expletive of the second person, வாழியோ – வாழி முன்னிலை அசை, an expletive of the second person, ஓகாரம் அசை நிலை, an expletive, நாட்டே – ஏகாரம் அசை நிலை, an expletive.  மதி – மியா இக மோ மதி இகும் சின் என்னும் ஆவயின் ஆறும் முன்னிலை அசைச்சொல் (தொல்காப்பியம்.  சொல்லதிகாரம்.  இடையியல் 26).
","   முளி வயிர் பிறந்த – born in the dry bamboos, வளி வளர் – raised by the winds, கூர் எரி – abundant fire, சுடர்விடு – emitting brightness, நெடுங்கொடி – very tall, விடர் குகை – mountain crevices and caves, முழங்கும் – roars, இன்னா அருஞ்சுரம் – difficult wasteland, தீர்ந்தனம் – we have crossed, we have passed, மென்மெல ஏகுமதி – walk very slowly, வாழியோ – may you live long, குறுமகள் – oh young woman, போது கலந்து – mixed with flowers, கறங்கு இசை – loud sounds, அருவி வீழும் – waterfalls cascade down, பிறங்கு இருஞ்சோலை – flourishing huge groves, bright huge groves, நம் மலை கெழு நாட்டே – our mountainous country
", Ōthalānthaiyār," பாலைத் திணை  – தலைவன் தலைவியிடம் சொன்னது
"
