poem_id,poet_name,poem,translation,notes,meaning,poet_name_e,title,title_e
73.0,கணிமேதாவியார்,"செவ்வாய்க் கரிய கண் சீரினால் கேளாதும்
கவ்வையால் காணாதும் ஆற்றாதும் அவ்வாயம்
தார்த் தத்தை வாய்மொழியும் தண் கயத்து நீலமும்
ஓர்த்தொழிந்தாள் என் பேதை ஊர்ந்து
","My naïve friend who wanted
to leave with you due to gossip,
has decided not to go,
thinking about not being able
to hear the perfect words of her
pet parrot with a neck band and
a red beak, unable to tolerate
separation from her friends, and
not being able to see pond blue
waterlily blossoms that look like
black eyes.
",உடன்போக்கு அழுங்குவித்தது.,"செவ்வாய் – red mouth, கரிய கண் – black eyes, சீரினால் – due to splendor, கேளாதும் – not hearing, கவ்வையால் – due to gossip, காணாதும் – not seeing, ஆற்றாதும் – unable to bear, அவ்வாயம் – those friends, தார்த் தத்தை – parrot with a neck band, வாய்மொழியும் – perfect words, தண் கயத்து நீலமும் – cool pond’s blue waterlilies, ஓர்த்து – thought about it, ஒழிந்தாள் – abandoned, என் பேதை – my naïve friend, ஊர்ந்து – going",Kani Methaaviyaar,"பாலை தோழி தலைவனிடம் சொன்னது
","Pālai What the heroine’s friend said to the hero
"
74.0,கணிமேதாவியார்,"புன் புறவே சேவலோடு ஊடல் பொருளன்றால்
அன்புறவே உடையார் ஆயினும் வன்புற்
றது காண் அகன்ற வழி நோக்கிப் பொன் போர்த்து
இது காண் என் வண்ணம் இனி
","Oh small pigeon! It is useless
for you to sulk with your male!
Even though he is loving, my lover
separated with strength.  Look at
my body cloaked with golden pallor,
looking at the wide path he took.
",அ. நடராச பிள்ளை உரை – புறவு பாலை நிலக் கருப்பொருள். இக்கருப்பொருளும் அகற்சி (பிரிவு) ஆகிய உரிப்பொருளும் வந்துள்ளமையால் இச்செய்யுள் பாலைத் திணையில் சேர்க்கப்பட்டது.  ஆயினும் அகற்சி நீட்டித்தமையான் தலைவி காமமிக்கு இரங்கல் ஆயினள் ஆகலின் நெய்தலின் உரிப்பொருள் பாலையின்கண் மயங்கி வரலாயிற்று.,"புன் புறவே – oh small pigeon, oh dull-colored pigeon, சேவலோடு –with your male bird, ஊடல் பொருளன்றால் – useless to sulk (பொருளன்றால் – ஆல் அசை நிலை), அன்புறவே உடையார் ஆயினும் – even though he is a loving man (அன்புறவே – ஏகாரம் அசை நிலை), வன்புற்று – with strength (separated), அது காண் – seeing that, அகன்ற வழி நோக்கி – looking at the wide path on which he left, பொன் போர்த்து – covered with golden color – pallor, இது காண் – look here, என் வண்ணம் – my color, இனி – now",Kani Methaaviyaar,"பாலை தலைவி புறாவிடம் சொன்னது
","Pālai What the heroine said to a pigeon
"
75.0,கணிமேதாவியார்,"எரிந்து சுடும் இரவி ஈடில் கதிரான்
விரிந்து விடு கூந்தல் வெஃகாப் புரிந்து
விடு கயிற்றின் மாசுணம் வீயும் நீள் அத்தம்
அடுதிறலான் பின் சென்ற ஆறு
","My daughter with untied,
flowing hair went with love
with a man with battle skills,
to the vast, barren land,
where the scorching sun burns
without equal, and pythons lie
ruined, looking like twisted ropes,
on the path they took.
",மகட் போக்கிய தாய் சொன்னது.,"எரிந்து சுடும் இரவி – scorching sun, ஈடில் கதிரான் – with hot rays without a match, விரிந்து விடு கூந்தல் – young woman with untied, spread hair, வெஃகா – with desire, புரிந்து விடு கயிற்றின் – like twisted ropes (இன் ஐந்தாம் வேற்றுமை உருபு, ஒப்புப் பொருளில் வந்தது), மாசுணம் – pythons, வீயும் – they are ruined, நீள் அத்தம் – vast wasteland, அடு திறலான் பின் – behind the strong man who is capable of battles, சென்ற ஆறு – the path they took",Kani Methaaviyaar,"பாலை தலைவியின் தாய் சொன்னது
","Pālai What the heroine’s mother said
"
76.0,கணிமேதாவியார்,"நெஞ்சம் நினைப்பினும் நெற் பொரியும் நீள் அத்தம்
அஞ்சல் என ஆற்றின் அஞ்சிற்றால் அஞ்சப்
புடை நெடும் காதுறப் போழ்ந்து அகன்று நீண்ட
படை நெடுங்கண் கொண்ட பனி
","Oh my heart!  Even as we
thought about comforting her
as we leave for the scorching,
vast wasteland where rice would
pop,
she feared, and tears welled up
in her wide, long eyes resembling
tall spears, that touch her long ears
on the sides.
",செலவு அழுங்கியது.,"நெஞ்சம் – my heart, நினைப்பினும் – when thinking, நெல் பொரியும் – rice would pop, நீள் அத்தம் – vast wasteland, அஞ்சல் என ஆற்றின் – comforting her saying not to fear, அஞ்சிற்றால் – with fear, அஞ்ச – fearing, புடை – side, நெடும் காதுற – touch the long ears, போழ்ந்து அகன்று – split and spread, நீண்ட படை – like tall spears, நெடுங்கண் கொண்ட பனி – the tears in her large eyes",Kani Methaaviyaar,"பாலை தலைவன் தன் நெஞ்சிடம் சொன்னது
","Pālai What the hero said to his heart
"
77.0,கணிமேதாவியார்,"வந்தால் தான் செல்லாமோ ஆர் இடையாய் வார் கதிரால்
வெந்தாற் போல் தோன்றும் நீள் வேய் அத்தம் தந்து ஆர்
தகரக் குழல் புரளத் தாழ் துகில் கையேந்தி
மகரக் குழை மறித்த நோக்கு
","Oh beloved with a waist so hard
to see!
Will I stay here not returning,
from the wasteland scorched by
the long rays of the sun,
where tall bamboo grows,
if you appear with your blocking
looks, swaying hair with scented
oils, earrings with shark designs,
holding your flowing garment with
your hands?
No!  I will return with you.
",not available,"வந்தால் தான் செல்லாமோ – will I be able proceed if you appear (தான் – அசைநிலை), ஆர் இடையாய் – oh one with waste difficult to see, வார் கதிரால் வெந்தாற் போல் தோன்றும் – appearing like they are burned by the long rays, நீள் வேய் – tall bamboo, அத்தம் – wasteland, தந்து – give, ஆர் தகர – filled with fragrant pasts, oils, குழல் புரள – hair swaying, தாழ் துகில் – flowing garment (வினைத்தொகை), கையேந்தி – holding in your hands, மகரக் குழை – earrings with shark pattern, மறித்த நோக்கு – blocking looks",Kani Methaaviyaar,"பாலை தலைவன் சொன்னது
","Pālai What the hero said
"
78.0,கணிமேதாவியார்,"ஒரு கை இரு மருப்பின் மும்மதமால் யானை
பருகு நீர் பைஞ் சுனையில் காணாது அருகல்
வழி விலங்கி வீழும் வரை அத்தம் சென்றார்
அழிவிலர் ஆக அவர்
","May he not face ruin,
my lover who went to
the wasteland with
mountains,
where an elephant with
one trunk, two tusks
and three kinds of rut,
unable to find drinking
water in a fresh pond,
collapses near it, blocking
the path!
",தலைமகன் பொருள்வயின் பிரிந்த காலத்து ஆற்றாள் என வருந்திய தோழிக்குத் தலைமகள் கூறியது.,"ஒரு கை – one trunk, இரு மருப்பின் – two tusks, மும்மதமால் யானை – elephant with triple rutting, பருகு நீர் பைஞ் சுனையில் காணாது – not seeing drinking water in the fresh pond/spring, அருகல் – nearby, வழி விலங்கி வீழும் – falls down blocking the path, வரை அத்தம் சென்றார் – one who went to the wasteland with mountains, அழிவிலர் ஆக அவர் – may he not be ruined",Kani Methaaviyaar,"பாலை தலைவி தோழியிடம் சொன்னது
","Pālai What the heroine said to her friend
"
79.0,கணிமேதாவியார்,"சென்றார் வருதல் செறி தொடி சேய்த்தன்றால்
நின்றார் சொல் தேறாதாய் நீடின்றி வென்றார்
எடுத்த கொடியின் இலங்கு அருவி தோன்றும்
கடுத்த மலைநாடு காண்
","My friend wearing rows
of bangles!
Your lover who went far away
will come back without delay.
You are not convinced of the
promises he gave before he left.
Let’s look at his parched country
with mountains with bright
waterfalls that appear like flags
raised by those who won victories
in battles.
",பருவங்காட்டித் தலைவியைத் தோழி வற்புறுத்தியது.,"சென்றார் வருதல் – the man who left will come, செறி தொடி – one with stacks of bangles, சேய்த்தன்றால் நின்றார் சொல் – the words of one who went far away, தேறாதாய் – you don’t understand, you are not convinced, நீடின்றி – without delay, வென்றார் – those who were victorious (in battles), எடுத்த – raised, கொடியின் – like flags, இலங்கு அருவி தோன்றும் – bright waterfalls appear, கடுத்த – parched, மலைநாடு காண் – look at his mountainous country",Kani Methaaviyaar,"பாலை தோழி தலைவியிடம் சொன்னது
","Pālai What the heroine’s friend said to her
"
80.0,கணிமேதாவியார்,"உருவேற் கண்ணாய் ஒரு கால் தேர்ச் செல்வன்
வெருவி வீந்து உக்க நீள் அத்தம் வருவர்
சிறந்து பொருள் தருவான் சேட் சென்றார் இன்றே
இறந்து கண் ஆடும் இடம்
","Oh friend with eyes
resembling pretty spears!
My left eye twitches a lot.
He will return today,
the wealth-seeker who
went to the distant, fearful,
ruined wasteland burnt
by the sun riding a
chariot with one wheel.
",பருவங்காட்டித் தலைவியைத் தோழி வற்புறுத்தியது.  கலித்தொகை 11 – நல் எழில் உண்கண்ணும் ஆடுமால் இடனே.,"உரு வேல் கண்ணாய் – oh one with eyes like pretty spears, ஒரு கால் தேர்ச் செல்வன் – the sun on a chariot with one wheel, வெருவி – causing fear, வீந்து உக்க – ruined, நீள் அத்தம் – vast wasteland, வருவர் – will come back, சிறந்து பொருள் தருவான் – effort to earn wealth, சேட் சென்றார் – the man who went far away, இன்றே – today (ஏகாரம் பிரிநிலை, implying exclusion), இறந்து – very much, கண் ஆடும் இடம் – left eye twitches",Kani Methaaviyaar,"பாலை தோழி தலைவியிடம் சொன்னது
","Pālai What the heroine’s friend said to her
"
81.0,கணிமேதாவியார்,"கொன்றாய் குருந்தாய் கொடி முல்லாய் வாடினீர்
நின்றேன் அறிந்தேன் நெடுங்கண்ணாள் சென்றாளுக்கு
என்னுரைத்தீர்க்கு என்னுரைத் தாட்கு என்னுரைத்தீர்க்கு என்னுரைத்தாள்
மின்னுரைத்த பூண் மிளிர விட்டு
","Oh mullai vine, kondrai
and kuruntham trees!
You have faded!  I am
standing here and I
understand the reason.
What did you tell the
young woman with large
eyes and bright ornaments
glittering like lightning?
What did she say to you?
What did you tell her
after she replied?
","தலைவியின் இற்செறிப்புக் கண்டபின் அவள் நீங்கிய புனங்கண்டு ஆற்றானாய் மீள்கின்ற தலைவன் சொல்லியது.  அல்லது, சுரத்திடைச் சென்ற செவிலித்தாய் சொல்லியது.","கொன்றாய் – oh kondrai tree, சரக் கொன்றை, கடுக்கை – Indian laburnum, golden shower tree, குருந்தாய் – oh kuruntham tree, wild lime, atalantia racemosa, கொடி முல்லாய் – oh jasmine vine, வாடினீர் – you are faded, நின்றேன் – I stand, அறிந்தேன் – I understand, நெடுங்கண்ணாள் – the young woman with large eyes, சென்றாளுக்கு – one who went, என்னுரைத்தீர்க்கு – what did you tell, என்னுரைத் தாட்கு என்னுரைத்தீர்க்கு என்னுரைத்தாள் – what did she say after she replied, மின்னுரைத்த – with brightness, பூண் மிளிர விட்டு – letting jewels gleam",Kani Methaaviyaar,"பாலை தலைவன் சொன்னது  அல்லது செவிலி சொன்னது
","Pālai What the hero said  or what the foster mother said
"
82.0,கணிமேதாவியார்,"ஆண் கடனாம் ஆற்றை ஆயுங்கால் ஆடவர்க்குப்
பூண் கடனாப் போற்றிப் புரிந்தமையால் பூண் கடனாச்
செய் பொருட்குச் செல்வரால் சின் மொழி நீ சிறிது
நை பொருட்கண் செல்லாமை நன்று
","Oh friend of few words!
If you analyze why men
consider it a duty to earn
wealth, it is because manly
duty has been praised and
set up by the wise.
It would be good if you
tolerate his going to perform
his manly duty, without
being sad.
",தலைவனின் செலவுக்குறிப்பு அறிந்து ஆற்றாளாய தலைவியைத் தோழி ஆற்றுவித்தது.,"ஆண் கடனாம் – it is a man’s responsibility, ஆற்றை ஆயுங்கால் – if you analyze their ways, ஆடவர்க்குப் பூண் கடனாப் போற்றிப் புரிந்தமையால் – since the responsibilities of men have been praised and set up by the wise, பூண் கடனா – to perform their duties, செய் பொருட்கு – to earn wealth, செல்வரால் – since he has to go, சின் மொழி – oh one of few words (அன்மொழித்தொகை), நீ – you, சிறிது – for a little while, நை பொருட்கண் செல்லாமை நன்று – it would be good if you tolerate without being sad",Kani Methaaviyaar,"பாலை தோழி தலைவியிடம் சொன்னது
","Pālai What the heroine’s friend said to her
"
83.0,கணிமேதாவியார்,"செல்பவோ சிந்தனையும் ஆகாதே நெஞ்செரியும்
வெல்பவோ சென்றார் வினை முடிய நல்லாய்
இதடி கரையும் கல் மா போலத் தோன்றுச்
சிதடி கரையும் திரிந்து
","Oh my fine friend!
Do people desire
to go to the wasteland
where female buffaloes
bawl near boulders that
resemble elephants,
and crickets go around
singing?
It is impossible to think
of going since it causes
heartaches.
Will he achieve, my lover
who went to finish his
work?
",தலைவனின் செலவு உணர்த்திய தோழிக்குத் தலைவி சொல்லியது.,"செல்பவோ – do people desire to go, சிந்தனையும் ஆகாதே – impossible even to think about it, நெஞ்சு எரியும் – hearts will ache, வெல்பவோ – will be achieve, சென்றார் – my lover who went, வினை முடிய – for his work to end, நல்லாய் – oh fine woman, இதடி கரையும் – female buffalo cries, கல் மா போலத் தோன்று – boulders appear like elephants, சிதடி கரையும் திரிந்து – crickets go around singing",Kani Methaaviyaar,"பாலை தலைவி தோழியிடம் சொன்னது
","Pālai What the heroine said to her friend
"
84.0,கணிமேதாவியார்,"கள்ளியங் காட்ட கடமா இரிந்தோடத்
தள்ளியும் செல்பவோ தம்முடையார் கொள்ளும்
பொருள் இலராயினும் பொங்கெனப் போந்து எய்யும்
அருள் இல் மறவர் அதர்
","Will anyone with intelligence,
forgetfully go on the wasteland
path,
where wild cattle run away in fear
on seeing them in the cactus forest,
and bandits with no pity ambush
and shoot their arrows on those
who travel, even if they don’t have
any material wealth?
",தலைவனின் செலவு உணர்த்திய தோழிக்குத் தலைவி சொல்லியது.,"கள்ளியங் காட்ட – in the forest with cactus, Prickly pear cactus or Euphorbia Tirucalli, கடமா இரிந்தோட – as wild cattle run away, as deer run away, தள்ளியும் – even forgetfully, செல்பவோ – will they go, தம்முடையார் – those with intelligence, கொள்ளும் பொருள் இலராயினும் – even if they don’t have anything to seize, பொங்கெனப் போந்து எய்யும் – leap suddenly and shoot (their arrows), அருள் இல் மறவர் – the wasteland bandits without grace, அதர் – the wasteland path",Kani Methaaviyaar,"பாலை தலைவி தோழியிடம் சொன்னது
","Pālai What the heroine said to her friend
"
85.0,கணிமேதாவியார்,"பொருள் பொருள் என்றார் சொல் பொன் போலப் போற்றி
அருள் பொருள் ஆகாமையாக அருளான்
வளமை கொணரும் வகையினால் மற்றோர்
இளமை கொணர இசை
","You honor as gold the words
of those who say, “Wealth,
wealth!”
You have not thought of wealth
as kindness.
Can you bring back youth, like
you would bring wealth?
",தலைவனைத் தோழி செலவு அழுங்குவித்தது.,"பொருள் பொருள் என்றார் சொல் – the words of those who say ‘wealth, wealth’, பொன் போலப் போற்றி – honoring it as gold, அருள் – kindness, பொருள் ஆகாமையாக – that it is not wealth, அருளான் – with kindness, வளமை கொணரும் வகையினால் – like bringing wealth, மற்றோர் இளமை கொணர – can you bring another youth (for the both of you), இசை – agree",Kani Methaaviyaar,"பாலை தோழி தலைவனிடம் சொன்னது
","Pālai What the heroine’s friend said to the hero
"
86.0,கணிமேதாவியார்,"ஒல்வார் உளரேல் உரையாய் ஒளியாது
செல்வார் என்றாய் நீ சிறந்தாயே செல்லாது
அசைந்து ஒழிந்த யானை பசியால் ஆள் பார்த்து
மிசைந்து ஒழியும் அத்தம் விரைந்து
","If he is agreeable, do tell him
without hiding the truth,
oh good friend who said
to me he will leave soon for
wasteland,
where sad elephants, unable to
move, die in hunger, and
people who travel, search, find,
and eat their bodies!
",செலவு உடன்படாது தலைவி சொல்லியது.,"ஒல்வார் உளரேல் – if he is agreeable, உரையாய் – tell, ஒளியாது – without hiding, செல்வார் என்றாய் – you said that he will leave, நீ சிறந்தாயே – you are my good friend, செல்லாது – not able to move, அசைந்து – sad, ஒழிந்த யானை – dead elephants, பசியால் – due to hunger, ஆள் – people, பார்த்து மிசைந்து ஒழியும் – search and eat and leave, அத்தம் – wasteland, விரைந்து – rapidly, soon",Kani Methaaviyaar,"பாலை தலைவி தோழியிடம் சொன்னது
","Pālai What the heroine said to her friend
"
87.0,கணிமேதாவியார்,"ஒன்றானும் நாம் மொழியலாமோ செலவு தான்
பின்றாது பேணும் புகழான் பின் பின்றா
வெலற்கு அரிதாம் வில் வலான் வேல் விடலை பாங்காச்
செலற்கு அரிதாச் சேய சுரம்
","Whatever it is, can we say it
is difficult to follow my famed
man, bearing a spear and
skilled with his bow, to the
distant barren land, who wins,
not backing off?
Leaving with him is not opposed
to tradition.
",உடன்போக்கு நயப்பித்த தோழிக்குத் தலைவி உடன்பட்டுச் சொல்லியது.,"ஒன்றானும் – whatever it is, நாம் மொழியலாமோ – can we say, செலவு தான் பின்றாது – leaving with him is not away from norms (தான் – அசைநிலை), பேணும் – nurturing, புகழான் பின் – behind the famed one, பின்றா வெலற்கு – winning without backing off, அரிதாம் – it is difficult, வில் வலான் வேல் விடலை – young man carrying a spear who is skilled with his bow, பாங்காச் செலற்கு அரிதா – is it difficult to go with him, சேய சுரம் – distant wasteland",Kani Methaaviyaar,"பாலை தலைவி தோழியிடம் சொன்னது
","Pālai What the heroine said to her friend
"
88.0,கணிமேதாவியார்,"அல்லாத என்னையும் தீர மற்று ஐயன்மார்
பொல்லாத தென்பது நீ பொருந்தாய் எல்லார்க்கும்
வல்லி ஒழியின் வகைமை நீள் வாட் கண்ணாய் 
புல்லி ஒழிவான் புலந்து
","Oh friend with perfect, long, bright
eyes!
Leaving from here, you should fit in
with everyone perfectly, and deal
with my brothers who say harsh
things about my lover, because he
embraced and took me along.
",உடன்போக்கில் செல்லும் தலைவி தோழியிடம் சொன்னது.,"அல்லாத – untrue, என்னையும் – about him, தீர – removed, மற்று – அசைநிலை, ஐயன்மார் – my brothers, பொல்லாத தென்பது – that it is harsh, நீ பொருந்தாய் எல்லார்க்கும் – you should fit with everyone perfectly, வல்லி – with strength, ஒழியின் – to go, வகைமை – perfect, நீள் வாட் கண்ணாய் – oh one with long bright eyes, or sword-like eyes, புல்லி ஒழிவான் – embracing and taking me with him, புலந்து – differing",Kani Methaaviyaar,"பாலை தலைவி தோழியிடம் சொன்னது
","Pālai What the heroine said to her friend
"
89.0,கணிமேதாவியார்,"நண்ணி நீர் சென்மின் நமர் அவர் ஆபவேல்
எண்ணிய எண்ணம் எளிதரோ எண்ணிய
வெஞ்சுடர் அன்னானை யான் கண்டேன் கண்டாளாம்
தண்சுடர் அன்னாளைத் தான்
","I saw the man who was like
the sun’s rays.  This woman
said she saw the young
woman like the rays of the
cool moon.
Since they are your family,
if you go fast, your thoughts
will materialize, and it will be
easy for you to find them.
",not available,"நண்ணி நீர் சென்மின் – if you go fast, நமர் அவர் ஆபவேல் – since they are your relatives, எண்ணிய எண்ணம் – thoughts that are thought, எளிதரோ – isn’t it easy, எண்ணிய – considered , வெஞ்சுடர் அன்னானை – the man who is like the sun’s hot rays, யான் கண்டேன் – I saw, கண்டாளாம் – she saw (a woman who saw the couple), தண்சுடர் அன்னாளைத் தான் – the woman who is like the cool moon’s rays",Kani Methaaviyaar,"பாலை செவிலியிடம் பாதையில் கண்ட ஒருவர் செவிலியிடம் சொன்னது
","Pālai What a man on the path said to the foster mother
"
90.0,கணிமேதாவியார்,"வேறாக நின்னை வினவுனேன் தெய்வத்தால்
கூறாயோ கூறுங் குணத்தினனாய் வேறாக
என் மனைக்கு ஏறக்கொணருமோ எல் வளையைத்
தன் மனைக்கே உய்க்குமோ தான்
","I am asking you who is
different among others.
Won’t you utter with your
divinity, with the nature
of foretelling,
whether he will bring my
daughter, wearing bright
bangles, to my home or take
her to his home?
",not available,"வேறாக நின்னை வினவுனேன் – I am asking you who is different, தெய்வத்தால் கூறாயோ – won’t you utter with your divinity, கூறுங் குணத்தினனாய் – with the nature of telling, வேறாக – differently, என் மனைக்கு ஏறக்கொணருமோ – will he bring her to my home, எல் வளையை – my daughter with bright bangles, தன் மனைக்கே உய்க்குமோ தான் – will he take her to his home (தான் – அசைநிலை)",Kani Methaaviyaar,"பாலை தலைவியின் தாய் குறி சொல்பவரிடம் சொன்னது
","Pālai What the heroine’s mother said to a diviner
"
91.0,கணிமேதாவியார்,"கள்ளி சார் கார் ஓமை நாரில் பூ நீள் முருங்கை
நள்ளிய வேய் வாழ்பவர் நண்ணுபவோ புள்ளிப்
பருந்து கழுகொடு வம்பலர்ப் பார்த்து ஆண்டு
இருந்து உறங்க வீயும் இடம்
","Will those who want to live
life go to the place with kalli
plants near dark colored
ōmai trees and tall murungai
trees with flowers with no fiber,
where spotted eagles and kites
wait for new travelers, sleep
and perish, not finding anybody?
",தலைவனின் செலவு உடன்படாத தலைவி சொல்லியது.,"கள்ளி சார் – cactus nearby, Prickly pear cactus or Euphorbia Tirucalli, கார் ஓமை – dark colored ōmai trees, dillenia indica, நார் இல் பூ நீள் முருங்கை – tall murungai trees with flowers with no fiber, நள்ளிய வேய் – abundant bamboo, வாழ்பவர் – those who want to live life, நண்ணுபவோ – will they go, புள்ளிப் பருந்து – spotted eagles, கழுகொடு – kites, வம்பலர் – new travelers, பார்த்து ஆண்டு இருந்து – look staying there, உறங்க வீயும் இடம் – place where they sleep and perish",Kani Methaaviyaar,"பாலை தலைவி தோழியிடம் சொன்னது
","Pālai What the heroine said to her friend
"
92.0,கணிமேதாவியார்,"செல்பவோ தம்மடைந்தார் சீரழியச் சிள் துவன்றிக்
கொல்ப போல் கூப்பிடும் வெங்கதிரோன் மல்கிப்
பொடி வெந்து பொங்கி மேல் வான் சுடும் கீழால்
அடி வெந்து கண் சுடும் ஆறு
","Ruining their beloved ones,
will men go to the wasteland
path,
where crickets screech together
like killers, the harsh sun
scorches, dust rises up and heats
the sky above, and the feet of those
who travel get burned?
",தலைவனின் செலவு உடன்படாத தலைவி சொல்லியது.,"செல்பவோ – will they go (men), தம்மடைந்தார் சீரழிய – ruining those who came to them (wives) for protection, சிள் – crickets, துவன்றிக் கொல்ப போல் கூப்பிடும் – screech together like they are killing, வெங்கதிரோன் – the harsh sun, மல்கி – (scorches) a lot, பொடி – dust, வெந்து – heat, பொங்கி – rise up, மேல் வான் சுடும் – heats the sky above, கீழால் அடி வெந்து – feet get burned, கண் சுடும் – eyes burn, ஆறு – path",Kani Methaaviyaar,"பாலை தலைவி தோழியிடம் சொன்னது
","Pālai What the heroine said to her friend
"
93.0,கணிமேதாவியார்,"கருங்கடல் மாந்திய வெண் தலைக் கொண்மூ
இருங்கடல் மா கொன்றான் வேல் மின்னிப் பெருங்கடல்
தன் போல் முழங்கித் தளவம் குருந்தணைய
என் கொல் யான் ஆற்றும் வகை
","How will I tolerate separation
in this season,
when clouds with white tops
drink water from the black ocean,
and flash lightning like the spear
of Murukan who killed Sooran in
a mango tree form in the huge
ocean, and roar thunder like the
vast ocean, and thalavam vines
grow on kuruntham trees?
",பருவங்கண்டு வருந்திய தலைவி தோழியிடம் சொல்லியது.,"கருங்கடல் மாந்திய – that drank from the black ocean, வெண் தலைக் கொண்மூ – clouds with white tops, இருங்கடல் மா கொன்றான் – one who killed the mango tree (Sooran) in the huge ocean, வேல் மின்னி – shining like the spear, பெருங்கடல் – huge ocean, தன் போல் முழங்கி – roaring like it, தளவம் குருந்தணைய – when thalavam (kind of jasmine) vines climb on kuruntham (wild lime, atalantia racemosa) trees, என் கொல் யான் ஆற்றும் வகை – in what manner can I handle this (கொல் – அசைநிலை)",Kani Methaaviyaar,"முல்லை தலைவி தோழியிடம் சொன்னது
","Mullai What the heroine said to her friend
"
94.0,கணிமேதாவியார்,"பகல் பருகிப் பல் கதிர் ஞாயிறு கல் சேர
இகல் கருதித் திங்கள் இருளைப் பகல் வர
வெண்ணிலாக் காலும் மருள் மாலை வேய்த் தோளாய்
உள் நிலாது என் ஆவி ஊர்ந்து
","Oh friend with arms like bamboo!
My life will leave, not staying within
me, at this confusing evening time,
when the sun with many rays joins
the mountains after absorbing the light
of the day, and the white moon thinks
of darkness as an enemy and chases it.
",பருவங்கண்டு வருந்திய தலைவி தோழியிடம் சொல்லியது.,"பகல் பருகி – absorbing (light) during the day, பல் கதிர் ஞாயிறு கல் சேர – the sun with many rays joins the mountains, இகல் கருதி – thinking of it as enmity, திங்கள் – moon, இருளைப் பகல் வர – for light to return removing darkness, வெண்ணிலா – white moon, காலும் – blows it away, chases, மருள் மாலை – confusing evening, வேய்த் தோளாய் – oh one with bamboo like arms, உள் நிலாது என் ஆவி – my life will not stay within, ஊர்ந்து – moving",Kani Methaaviyaar,"முல்லை தலைவி தோழியிடம் சொன்னது
","Mullai What the heroine said to her friend
"
95.0,கணிமேதாவியார்,"மேல் நோக்கி வெங்கதிரோன் மாந்திய நீர் கீழ் நோக்கிக்
கான் ஓக்கம் கொண்டு அழகாக் காண் மடவாய் மானோக்கி
போதாரி வண்டெலாம் நெட்டெழுத்தின் மேல் புரிய
சாதாரி நின்றறையுஞ் சார்ந்து
","Oh young woman with looks
of a deer!  Look here!
The clouds looking above at
the harsh sun, absorbed
water and came down as rain,
making the forest flourish,
and the striped bees swarming
flowers sing in long notes like
nedil letters, reflecting sāthāri
melody.
",பருவங்காட்டித் தலைவியைத் தோழி வற்புறுத்தியது.,"மேல் நோக்கி – (clouds) looking above, வெங்கதிரோன் – the harsh sun, மாந்திய நீர் – water that it drank, கீழ் நோக்கி – looking downward, கான் – woodland, forest, ஓக்கம் கொண்டு அழகா – flourishes beautifully, காண் மடவாய் – see, young woman, மானோக்கி – one with deer looks, போது – flowers, ஆரி – beautiful, striped, delicate (அரி என்பதின் நீட்டல் விகாரம்), வண்டெலாம் – all the bees, நெட்டெழுத்தின் மேல் புரிய சாதாரி – sing in sāthāri tune with long notes like nedil letters, நின்றறையுஞ் சார்ந்து – standing appearing for that tune",Kani Methaaviyaar,"முல்லை தோழி தலைவியிடம் சொன்னது
","Mullai What the heroine’s friend said to her
"
96.0,கணிமேதாவியார்,"இருள் பரந்து ஆழியான் தன்னிறம் போல் தம் முன்
அருள் பரந்த ஆய் நிறம் போன்றும் மருள் பரந்த
பால் போலும் வெண்ணிலவும் பையர அல்குலாய்
வேல் போலும் வீழ் துணை இலார்க்கு
","Oh friend with a mound
like the hood of a snake!
Darkness has spread in the
color of Thirumāl bearing
a discus,
and the white moon looking
like milk has appeared
looking like Balarāman, his
elder brother, spreading grace.
For those without their lovers,
this confusing time is like pain
inflicted by spears.
","மாலைப்பொழுது கண்டு வருந்திய தலைவி தோழியிடம் சொல்லியது. What the heroine said on seeing evening time.  கலித்தொகை 125 – தட அரவு அல்குல், நற்றிணை 366 – அரவுக் கிளர்ந்தன்ன விரவுறு பல் காழ் வீடுறு நுண் துகில் ஊடு வந்து இமைக்கும் திருந்து இழை அல்குல், குறிஞ்சிப்பாட்டு 102 – பை விரி அல்குல்.","இருள் பரந்து – darkness has spread, ஆழியான் தன்னிறம் போல் – like the color of Thirumāl with a discus, தம் முன் – the one before him – Balarāman, அருள் பரந்த – grace spread, ஆய் நிறம் போன்றும் – appear like the beautiful/thought about color, மருள் பரந்த – confusion spread, பால் போலும் வெண்ணிலவும் – white moon that is like milk, பை அர அல்குலாய் – one with mound like the hood of a snake, வேல் போலும் – it is like spears, வீழ் துணை இலார்க்கு – those who don’t have their beloved with them",Kani Methaaviyaar,"முல்லை தலைவி தோழியிடம் சொன்னது
","Mullai What the heroine said to her friend
"
